Timestamp,Open,High,Low,Close,Volume
1441843200000,1.20000307,1.299999,1.16,1.16,2348.58017956
1441929600000,1.28199965,1.28199965,0.83000002,0.99989886,895.12204597
1442016000000,0.98999999,1.28199911,0.87,1.27999999,244.55519946
1442102400000,1.0000017,1.18998875,0.87,1.18998875,95.33966564
1442188800000,0.87100002,0.87100002,0.87100002,0.87100002,0.51204141
1442275200000,1.02899704,1.02899704,0.87100002,0.88850004,1.34907642
1442361600000,1.01999874,1.01999874,0.88851638,0.9999988,8.55672043
1442448000000,0.8885184,0.88851841,0.84,0.84,99.85748328
1442534400000,0.87,0.87,0.85,0.85,45.0
1442620800000,0.95998699,0.95998699,0.84050002,0.9599746,0.54263501
1442707200000,0.95995281,0.95995281,0.95995281,0.95995281,0.36829895
1442793600000,0.95995205,0.97,0.8915,0.8915,154.21771925
1442880000000,0.8815,0.935,0.87502047,0.87502047,195.71273088
1442966400000,0.935,0.935,0.8750303,0.9,13.96571244
1443052800000,0.8875,0.8875,0.83,0.845,386.57798054
1443139200000,0.81899999,0.81899999,0.70000007,0.79999999,193.40128617
1443225600000,0.6999999,0.78,0.685,0.69000001,75.28421941
1443312000000,0.78,0.78999998,0.69000001,0.78999998,10.52007576
1443398400000,0.70000549,0.78899975,0.56,0.56000019,16786.71053175
1443484800000,0.64990564,0.65298,0.57000703,0.57000703,279.21100814
1443571200000,0.59999999,0.7699999,0.59999999,0.74,388.09757469
1443657600000,0.73500003,0.73500007,0.67265612,0.67499999,105.1235863
1443744000000,0.70999999,0.70999999,0.64294986,0.70999999,0.99065027
1443830400000,0.64296283,0.70999999,0.64296283,0.67999999,6.36279752
1443916800000,0.67999999,0.67999999,0.67999999,0.67999999,0.0
1444003200000,0.64773056,0.64773056,0.64293811,0.64293867,43.43614266
1444089600000,0.64293867,0.64293867,0.64293867,0.64293867,0.0
1444176000000,0.60006186,0.69997685,0.60006186,0.69997666,4.26600175
1444262400000,0.6000743,0.62857769,0.56949973,0.57157609,114.2360537
1444348800000,0.66999307,0.67347826,0.66999288,0.67,189.82558689
1444435200000,0.67,0.67,0.67,0.67,0.0
1444521600000,0.67,0.67,0.67,0.67,0.0
1444608000000,0.64499888,0.645,0.60004832,0.60005122,1.23956008
1444694400000,0.60002325,0.60002325,0.6000232,0.6000232,76.71419827
1444780800000,0.6000232,0.6000232,0.49529995,0.5199988,928.98184141
1444867200000,0.53994073,0.6232625,0.48006351,0.6,239.90085682
1444953600000,0.53200603,0.53200604,0.521,0.521,142.02927385
1445040000000,0.52100001,0.55860634,0.51299452,0.55860634,721.28866083
1445126400000,0.51299868,0.55860557,0.51299044,0.51299045,56.08290737
1445212800000,0.51299077,0.51299157,0.4711,0.4711,916.69039299
1445299200000,0.47110001,0.48,0.4511,0.4511,202.30536147
1445385600000,0.45109995,0.49999999,0.41952274,0.42969142,892.04018255
1445472000000,0.42969142,0.6232625,0.40928165,0.6232625,503.05636653
1445558400000,0.54999817,0.64499852,0.52387801,0.64499852,442.80525066
1445644800000,0.46522046,0.46522046,0.46522046,0.46522046,1.00551591
1445731200000,0.63898602,0.67347829,0.63898602,0.67347829,429.76736671
1445817600000,0.67000854,0.74799996,0.67000854,0.72974571,231.39109246
1445904000000,0.72974571,0.89,0.7297457,0.85,341.9987367
1445990400000,0.85,0.99999832,0.85,0.87999832,1044.13473962
1446076800000,0.77000003,1.34999985,0.77000003,1.20000003,159.7121677
1446163200000,1.31999999,1.32,0.9499794,1.0153909,44.12690233
1446249600000,1.02272656,1.02989563,0.89128592,0.89128592,61.28014775
1446336000000,0.93832038,1.07230649,0.90899798,1.04876031,185.31953202
1446422400000,1.03039288,1.11830895,0.9434161,1.02209983,2555.60768186
1446508800000,0.98990526,1.27899999,0.91312859,1.0004601,3141.73118467
1446595200000,0.99230355,1.03577509,0.66889998,0.85488594,4578.69922515
1446681600000,0.89126408,0.99239928,0.831,0.91999999,590.10399292
1446768000000,0.91102961,1.02694997,0.84558987,0.93085533,1641.96288211
1446854400000,0.9,0.95028926,0.84321668,0.939,390.26856786
1446940800000,0.90774767,1.0357751,0.90447952,1.02359906,591.53147382
1447027200000,1.025,1.10899187,0.94853504,1.01001007,5783.89667993
1447113600000,1.01024926,1.07256287,0.91430821,0.91430821,990.82877902
1447200000000,0.95074836,0.95074836,0.72779667,0.74246027,9343.39333979
1447286400000,0.77734197,0.90011,0.77734197,0.90011,2036.67068988
1447372800000,0.90000001,0.90900001,0.84749663,0.89000001,1307.99448482
1447459200000,0.89000001,0.91,0.88015238,0.88015238,419.79152983
1447545600000,0.908,0.91669997,0.86887821,0.91,241.19787595
1447632000000,0.91,0.93451937,0.88600001,0.93227325,302.17416884
1447718400000,0.93335009,1.04060662,0.91512399,1.01,2543.02014807
1447804800000,1.00100985,1.02942782,0.95995112,1.00796264,1747.85660176
1447891200000,0.98099955,1.00061922,0.93139072,0.97878366,342.05159011
1447977600000,0.975,0.975,0.92507099,0.925071,29.95131677
1448064000000,0.92999998,0.98700349,0.92788435,0.94636933,261.41812451
1448150400000,0.97999987,0.97999987,0.95115334,0.97999809,231.38498016
1448236800000,0.95949813,0.96639138,0.93249593,0.93381755,815.12869674
1448323200000,0.96638895,0.96638895,0.91,0.91,623.842334
1448409600000,0.90159999,0.903,0.85999982,0.86507,1988.35113961
1448496000000,0.90999999,0.92882412,0.80227189,0.89478608,1618.33731934
1448582400000,0.86606223,0.93057748,0.86,0.87,174.50486876
1448668800000,0.8657,0.936104,0.85584355,0.936104,971.11102508
1448755200000,0.89815585,0.89815585,0.86400001,0.86400001,1959.73835912
1448841600000,0.8888957,0.91599999,0.864,0.870001,378.56213055
1448928000000,0.870001,0.904,0.86010001,0.87003201,2646.53369009
1449014400000,0.88132346,0.9337292,0.83073001,0.84000005,463.30564844
1449100800000,0.84000005,0.84718151,0.8,0.84698171,485.06288372
1449187200000,0.84659752,0.84944894,0.802222,0.84149627,501.95059757
1449273600000,0.83000002,0.86940048,0.83000002,0.84764121,629.2065467
1449360000000,0.84764284,0.8759322,0.84,0.84000001,796.81525133
1449446400000,0.84000001,0.84000001,0.79379999,0.82999932,1336.23461223
1449532800000,0.8046,0.82059,0.79379987,0.82059,960.13483666
1449619200000,0.8,0.80999987,0.75000888,0.8,1480.3617336
1449705600000,0.7853,0.87097742,0.7851,0.86000001,2321.76477466
1449792000000,0.84100011,0.94000005,0.75000888,0.899,4139.119032
1449878400000,0.9,1.02059518,0.9,0.9362,3267.78168637
1449964800000,0.93847825,0.97748999,0.93,0.93437811,12.97420766
1450051200000,0.97748998,1.0167745,0.9750218,0.97569909,296.67166671
1450137600000,0.99999998,1.03,0.97664007,0.99600025,2010.96961209
1450224000000,0.99662375,0.99999908,0.97663961,0.97663961,1055.58228208
1450310400000,0.97613545,0.97613545,0.89900002,0.93074209,461.48299969
1450396800000,0.93074209,0.94710509,0.89900001,0.90200003,406.31855799
1450483200000,0.91000001,0.91999999,0.88,0.89266,2312.16504749
1450569600000,0.91999999,0.92,0.88,0.88896151,171.08606687
1450656000000,0.89422043,0.91553784,0.86824,0.8770858,701.94618381
1450742400000,0.87838076,0.91099864,0.005,0.89590415,5058.270134
1450828800000,0.87732596,0.88490187,0.81,0.87554994,167.63377035
1450915200000,0.84261392,0.878,0.82750001,0.8500001,179.47678215
1451001600000,0.85554258,0.9,0.83995959,0.9,348.36756788
1451088000000,0.89470405,0.89999999,0.85000001,0.85000001,17.79158238
1451174400000,0.855,0.855,0.85,0.851,76.45389558
1451260800000,0.85880871,0.86267574,0.81267574,0.81267574,458.11113545
1451347200000,0.86125804,0.86125804,0.81265794,0.85125148,140.61515198
1451433600000,0.89,0.94,0.85559679,0.94,3729.93613485
1451520000000,0.935113,0.969998,0.91301285,0.91991367,650.70325377
1451606400000,0.9145,0.95913556,0.9145,0.95913556,45.15670962
1451692800000,0.95699967,0.95699968,0.95699967,0.95699968,5.60398298
1451779200000,0.95699462,0.97453798,0.956,0.96049884,482.03649086
1451865600000,0.96049883,0.96222382,0.938,0.96222382,132.45174344
1451952000000,0.93939123,0.95999,0.93938233,0.93938235,219.9476316
1452038400000,0.93978582,0.93978582,0.938,0.938,71.86524765
1452124800000,0.9555,0.96702,0.93455024,0.9665111,458.34507367
1452211200000,0.95,1.01555,0.94774669,1.01555,344.62353653
1452297600000,0.99923496,1.00899802,0.96923462,0.97343222,145.54452337
1452384000000,0.97438286,1.0,0.97438273,0.97438344,307.94172381
1452470400000,0.9999999,1.0725,0.9999999,1.05,2356.55960141
1452556800000,1.05999997,1.2777,1.05999997,1.14681317,2566.95247389
1452643200000,1.10645077,1.12,1.07313839,1.09,466.06787603
1452729600000,1.10382843,1.152,1.10382843,1.152,53.46804146
1452816000000,1.1345934,1.34888888,1.12564641,1.2093091,607.98920426
1452902400000,1.16652194,1.28271719,1.075,1.22270646,1563.20252624
1452988800000,1.19794488,1.32,1.19794488,1.32,705.95767593
1453075200000,1.32,1.6,1.2657,1.39959165,7648.36881018
1453161600000,1.37934041,1.44663371,1.30000006,1.4026205,572.69471092
1453248000000,1.40693792,1.66409428,1.34443675,1.50000001,949.81203428
1453334400000,1.56070551,1.58,1.355,1.54709658,3292.48167053
1453420800000,1.54709658,1.61000003,1.45000001,1.51092056,600.60932323
1453507200000,1.45611158,2.12,1.45611157,2.03735991,4077.22240361
1453593600000,1.93700014,2.32212174,1.75,2.13442743,2750.57092487
1453680000000,2.07269833,2.81999999,2.05034073,2.4698,6889.49670014
1453766400000,2.5419182,2.85,1.75000001,2.27042119,4904.84598401
1453852800000,2.24709999,2.53751832,2.181,2.4242137,2116.37383198
1453939200000,2.32044966,2.65,2.2010172,2.58,1158.21714111
1454025600000,2.5,2.8,2.29747213,2.50888737,2364.4333785
1454112000000,2.52376555,2.58569063,2.38,2.49495722,144.43761994
1454198400000,2.50979573,2.57175269,2.18400001,2.37,406.60992262
1454284800000,2.3389654,2.38506407,2.11,2.11100001,2097.52988875
1454371200000,2.24040928,2.485,2.111,2.19000001,652.26358929
1454457600000,2.33278562,2.485,2.111,2.40961536,5609.71545575
1454544000000,2.42385407,2.5801174,2.39,2.47193523,5131.37343167
1454630400000,2.57,2.5989999,2.424,2.5000001,2773.79693165
1454716800000,2.5989998,2.5989998,2.42000001,2.43000001,48.47094529
1454803200000,2.579995,3.125,2.44867399,2.86859805,1699.90863221
1454889600000,2.98323549,3.38574521,2.89180392,3.105,1043.32039314
1454976000000,3.12,4.1,3.05637194,4.1,2972.60830151
1455062400000,4.1,4.88,3.2,4.33508537,10435.46978103
1455148800000,4.33508537,6.99999998,4.23947201,6.50000001,2849.14486956
1455235200000,6.00000001,6.99999998,3.85000389,5.65,17108.78909791
1455321600000,5.65,5.67954231,4.1333495,5.5,5725.00397471
1455408000000,5.49000665,5.5,4.42100783,5.19749799,2371.26758813
1455494400000,5.25900003,5.8899,5.00000034,5.29999997,3599.83818258
1455580800000,5.09587612,5.48739773,3.99,4.24078818,4322.64047112
1455667200000,4.38999999,4.74999999,3.4695,3.62087435,4417.71032854
1455753600000,3.79799999,4.97333333,3.36,4.23,2275.69133638
1455840000000,4.41999999,4.81668079,4.00000075,4.688,2184.44217445
1455926400000,4.688,4.688,4.11000001,4.38,714.90001701
1456012800000,4.35,4.7924586,4.2300001,4.63500119,864.77210619
1456099200000,4.63500002,5.7,4.55455447,5.6999,3113.96734826
1456185600000,5.7,6.0,5.3,5.5,5442.09135947
1456272000000,5.5,6.0,5.42803848,6.0,5629.65540728
1456358400000,6.0,6.299,5.37000002,6.16726235,18211.7158272
1456444800000,6.02934372,6.19909999,5.70000001,5.75610001,3049.20774414
1456531200000,5.8200002,6.45500003,5.8200002,6.34675809,6299.63881725
1456617600000,6.36326833,6.6,6.219,6.41184913,2996.00069081
1456704000000,6.37756118,6.58225783,6.09,6.32598484,2113.50116803
1456790400000,6.29435491,7.94299999,5.1601,7.6,9873.55686362
1456876800000,7.65999997,8.823496,7.3,8.55699999,2362.24603702
1456963200000,8.46692633,9.99999998,7.6,9.27450137,6600.45471464
1457049600000,9.27450155,10.37171795,8.46800001,10.37161789,4703.23236237
1457136000000,10.21122934,12.3,9.77670885,10.59999962,10693.58954454
1457222400000,10.59999962,11.80451347,9.79999999,11.34793601,10100.84773183
1457308800000,11.34793601,11.60937109,9.14360001,9.46600328,6131.35071126
1457395200000,9.50000246,10.09983,8.4842003,9.768,5531.73645801
1457481600000,9.768,11.90924998,9.65,11.7,6388.96996748
1457568000000,11.69999965,12.209,10.69630623,11.25021217,4668.20093834
1457654400000,11.25021219,11.77699999,10.3,11.19690244,3800.82523637
1457740800000,11.2433977,13.75500005,11.15,13.41096872,9357.15019495
1457827200000,13.52899,15.0,13.46134505,14.12107398,9158.69768627
1457913600000,14.13,14.98,11.3921416,12.05000055,12840.71174006
1458000000000,12.42999997,13.29999985,11.9,13.0,1523.24459313
1458086400000,12.77777778,13.6,12.5,12.55555555,999.32487548
1458172800000,12.69999998,12.7,10.5079,10.85702999,7321.49658394
1458259200000,10.85713001,11.5,8.41290001,10.8,13767.25691884
1458345600000,10.49765211,11.03506921,9.63765,10.4,2966.37321929
1458432000000,10.44,10.8222867,9.62,10.13695183,2645.18728971
1458518400000,10.13695183,11.99999998,9.9901,11.70525214,4392.15162864
1458604800000,11.70525253,12.00546792,10.9,11.16,2337.38266775
1458691200000,11.16,12.499,11.16,12.42,1706.61545955
1458777600000,12.34170616,12.424,10.6382,11.19731664,2978.74168738
1458864000000,11.19731665,11.36180756,10.27008553,10.64822769,694.68982598
1458950400000,10.60479454,11.19825339,10.57369014,10.91165847,1003.39037193
1459036800000,10.86847771,11.02946194,10.0,10.4521553,1687.07921832
1459123200000,10.33248582,11.88,10.3309365,11.56609043,3243.92474278
1459209600000,11.62874935,11.83291406,11.03570932,11.63362968,3919.42804066
1459296000000,11.71506492,12.17883174,11.47379149,11.98002118,1970.32281817
1459382400000,11.89812037,12.0,11.27191119,11.38021,585.13808704
1459468800000,11.38021,11.9499999,11.38021,11.52010002,187.30735106
1459555200000,11.6738249,11.70307701,11.35431728,11.59909991,366.62711182
1459641600000,11.59909992,11.7055,11.52234033,11.685,1062.28396927
1459728000000,11.64245541,11.685,11.01077781,11.16503059,1689.11245934
1459814400000,11.17620705,11.25023476,10.13535448,10.4400102,2102.80466154
1459900800000,10.35047568,11.02965407,10.27356442,10.69281731,1201.7918225
1459987200000,10.68596468,10.79036792,9.85,10.14327283,2035.59713179
1460073600000,10.14327277,10.3395308,9.6101,9.89023444,2629.39696672
1460160000000,9.73000001,10.08209691,8.75,9.13,4852.97513584
1460246400000,9.12926215,9.22055469,7.28025002,8.87000006,8700.82001326
1460332800000,8.83947687,8.88864713,8.0,8.71245683,1860.95989658
1460419200000,8.71023052,8.71023052,7.05010002,7.46556572,5238.14353759
1460505600000,7.46556572,8.70000003,7.07695852,8.03653366,3088.23650823
1460592000000,8.1543026,8.76788762,8.12615503,8.51888987,3056.8223932
1460678400000,8.54999997,8.67023516,8.2001,8.21,1847.98383379
1460764800000,8.24373354,8.84992801,8.18672127,8.71375738,1496.65026459
1460851200000,8.71375729,9.78088042,8.61971297,9.30000001,3709.61892269
1460937600000,9.30000001,9.45982817,8.51985759,9.07420676,3372.90163833
1461024000000,9.07420676,9.31358639,8.73508915,8.76330233,4673.70218782
1461110400000,8.76330233,8.93596916,8.37564026,8.50035915,1705.90582494
1461196800000,8.50035902,9.35,8.05,8.15855149,5069.84756694
1461283200000,8.2631175,8.4041452,7.80001,7.91051582,2631.47367789
1461369600000,7.88376196,8.686,7.80001,8.37150327,1986.55737143
1461456000000,8.3574745,8.49782696,7.96029421,8.03699993,1969.9293391
1461542400000,8.05231543,8.149,7.33727369,7.60312092,6540.52210599
1461628800000,7.61451225,7.62332,7.11809996,7.4,3343.45050885
1461715200000,7.4,7.98754822,7.32017378,7.71911072,3422.02633475
1461801600000,7.71911072,7.82797855,7.20000001,7.20000001,5040.73348201
1461888000000,7.20000001,7.74430085,7.2,7.49999999,1073.60112297
1461974400000,7.44026575,9.44464782,7.44026575,8.755,7897.9955573
1462060800000,8.755,9.00000001,8.37336868,8.79909999,2447.5914915
1462147200000,8.8,10.26804163,8.7651001,10.10827755,7314.74581056
1462233600000,10.10827755,10.10827755,9.25,9.32999999,2095.37731772
1462320000000,9.32999999,9.99899999,9.25910906,9.36227184,1808.04120665
1462406400000,9.36227184,10.04562721,9.3500002,9.77339544,1677.42100529
1462492800000,9.77339544,9.95,9.03,9.36452515,2643.28335611
1462579200000,9.36594047,9.5,9.10008,9.35000001,1730.91933146
1462665600000,9.39016337,9.59940097,8.97820689,9.54989126,2176.79452394
1462752000000,9.54989126,9.69094982,9.205,9.26000002,1007.90626254
1462838400000,9.29639668,9.5999,9.26,9.37907185,1756.6816323
1462924800000,9.37907185,10.0,9.34592525,9.87151781,2175.97110745
1463011200000,9.87151781,10.55,9.81,10.00000001,2235.76592949
1463097600000,10.00000001,11.0,10.00000001,10.41982013,2137.77115685
1463184000000,10.4982014,10.54694245,9.78245653,10.19,3005.48540522
1463270400000,10.19,10.4,9.87056892,9.9501663,2628.5903199
1463356800000,9.9501663,11.49688015,9.9501663,11.13480507,3809.96547889
1463443200000,11.2078157,12.54999999,11.0,12.05,3710.61789573
1463529600000,12.18977958,14.03370013,12.18977958,13.36366178,6224.14718447
1463616000000,13.36366178,14.64999999,13.1421048,14.64999999,5525.27900288
1463702400000,14.64999999,14.79650001,13.0,13.45,6345.87259086
1463788800000,13.33325389,13.75388607,12.62229697,13.75388607,3271.87082538
1463875200000,13.76004997,14.25010011,13.0,14.07777227,3131.92459689
1463961600000,14.07777227,14.25,13.19578696,13.31844692,3311.7489821
1464048000000,13.19579134,13.8,11.88250001,12.82408403,3244.46622204
1464134400000,12.68860418,12.85846015,11.65,12.599999,2789.23157708
1464220800000,12.6,12.85,12.0,12.50539705,969.2027811
1464307200000,12.32000001,12.43578959,10.35,11.20947388,6140.60944498
1464393600000,11.18673933,12.25,10.143,11.10371064,10291.06912983
1464480000000,11.1035106,12.5,10.63,12.42748725,7344.8390148
1464566400000,12.4,12.79,12.05,12.63862636,5430.97710068
1464652800000,12.7844858,14.2999,12.61,13.93438412,7496.75949998
1464739200000,13.94019814,14.1,13.34314752,13.77400247,7537.0259879
1464825600000,13.94404923,14.0,13.53827999,13.82852166,3098.49163655
1464912000000,13.71,13.91000001,13.35633413,13.81667095,4540.66960459
1464998400000,13.81667095,14.0,13.5,13.81153582,5081.62565644
1465084800000,13.81153582,14.0145828,13.61651219,14.0,2267.24701785
1465171200000,14.0,14.01249989,13.6880981,13.93891802,1144.79079002
1465257600000,13.93891802,14.49999999,13.771,14.49,3488.27703491
1465344000000,14.49,14.75,14.25111112,14.41,4882.50667491
1465430400000,14.41,14.60030499,14.14483143,14.381,2906.02853143
1465516800000,14.3810001,14.48,13.6,13.87320299,4306.86943072
1465603200000,13.87320538,14.09740213,13.76,14.04148697,1651.32568354
1465689600000,14.04148697,15.6,13.95,15.59799999,20284.48234204
1465776000000,15.41082552,17.3,15.36860721,17.3,24390.02735131
1465862400000,17.2481,18.94999999,15.11,18.509,35662.50544955
1465948800000,18.509,18.557146,17.2315317,18.28999997,12955.16817548
1466035200000,18.28999997,21.1,17.9,20.51000002,43785.37480511
1466121600000,20.50000101,21.4,13.0,15.33,137898.79970207
1466208000000,15.33,15.33,7.1142433,11.23341301,128144.84854691
1466294400000,11.33269047,13.55,10.56260204,12.24,42284.66789023
1466380800000,12.24000001,12.61610445,10.50111111,11.58903413,27985.12884854
1466467200000,11.58903413,13.32,10.64279347,13.19799999,51487.52664826
1466553600000,13.14017848,15.94999999,13.0,13.3077415,82745.57295577
1466640000000,13.30524125,14.27,12.6001,14.06478484,35555.71455506
1466726400000,13.90988654,14.56,13.40348961,14.25,21930.18699003
1466812800000,14.25,14.84,14.00000029,14.37999998,9862.66600701
1466899200000,14.17854097,14.43989998,13.56090837,13.92412975,5972.04878782
1466985600000,13.9149993,14.12484385,13.773698,13.94,9247.68948508
1467072000000,13.95400007,13.98006,11.6,12.18430373,37850.81306201
1467158400000,12.18430373,13.03,11.6,12.52200003,15093.18349221
1467244800000,12.52200003,12.7,12.2,12.44227153,4993.60489262
1467331200000,12.50781506,12.507832,11.778,12.14673165,11827.35919578
1467417600000,12.14673166,12.24876329,11.9,12.18299999,9906.06817894
1467504000000,12.08049377,12.14999999,11.6,11.87,13958.59553685
1467590400000,11.73668433,11.87,9.97,11.446,49240.37953969
1467676800000,11.47107559,11.495,9.15,10.57000002,62296.35027033
1467763200000,10.66709068,11.08321361,9.9,10.43870926,16407.28604439
1467849600000,10.4888,10.55699909,9.4,10.13888887,13441.88908744
1467936000000,10.13888886,11.60157037,9.90328943,11.33284697,31794.05670957
1468022400000,11.33284696,11.41,10.67198808,10.98999937,6769.34557125
1468108800000,10.98999897,10.999,10.767,10.96,932.40472047
1468195200000,10.9,11.00924896,10.24,10.46000423,6689.0156248
1468281600000,10.460002,10.898999,10.40002298,10.62708827,7073.68232076
1468368000000,10.48980059,10.64999999,10.438,10.47000025,3713.48700017
1468454400000,10.55399993,11.71026907,10.55399993,11.50000063,19722.18766061
1468540800000,11.50111111,12.41,11.46500066,11.9484,13202.55396964
1468627200000,11.9484,12.05715234,11.65,11.65000017,3409.91309153
1468713600000,11.65000081,11.69,11.0,11.32901001,7141.34443577
1468800000000,11.32900883,11.779989,11.0,11.04,33886.26325243
1468886400000,11.13061495,12.2331083,11.04,11.67,17736.82436639
1468972800000,11.67003,13.05999999,11.63,12.5,28533.72637271
1469059200000,12.45000003,12.71870431,12.06,12.61000002,9018.94551325
1469145600000,12.61000003,14.93000002,12.50000333,14.59999999,41978.17251037
1469232000000,14.6,14.89,14.0,14.23400222,19551.54196728
1469318400000,14.25000001,14.45,12.245,12.67485378,41081.88147674
1469404800000,12.83043011,13.8,12.75,13.8,9819.57669658
1469491200000,13.8,13.831,11.8,12.05106553,60763.52144539
1469577600000,12.11999997,13.48,11.2999994,13.0,27426.57914419
1469664000000,13.1335179,13.1335179,12.65474751,12.70000035,1048.08628311
1469750400000,12.825,12.94999999,12.56000001,12.7964129,3712.21337536
1469836800000,12.74973684,12.92155448,12.45,12.45,1418.48846724
1469923200000,12.45,12.56015544,11.47712549,11.79,12429.36682672
1470009600000,11.865123,12.04015735,10.93624711,10.93624711,12769.52571888
1470096000000,10.92888885,11.24137451,7.25000001,8.59929924,126001.09420679
1470182400000,8.51000019,10.65,8.5,10.18319164,71077.1103979
1470268800000,10.35499999,11.51,10.02,11.1,44300.63847707
1470355200000,11.1,11.21252215,10.60000001,10.875,11012.74509521
1470441600000,10.87000234,10.97115367,10.21,10.81,9179.64801346
1470528000000,10.81000001,11.425,10.7,11.09593219,10427.28902007
1470614400000,11.11999992,11.4000001,11.0,11.37590728,7913.78406941
1470700800000,11.28000002,12.83,11.22000001,12.45500564,38371.35904627
1470787200000,12.49372547,12.83243766,12.05311595,12.27143972,38990.3163189
1470873600000,12.27143972,12.45,11.6,11.65042827,26596.08450011
1470960000000,11.65043262,12.18999996,11.60361001,11.73724552,13738.74455367
1471046400000,11.73724574,11.85,11.46198596,11.51000651,7966.32653437
1471132800000,11.58956579,11.7,10.75,11.127,22728.85440922
1471219200000,11.127,11.42,10.92000151,11.16999947,13331.70252166
1471305600000,11.16999947,11.2,10.94919402,11.18998942,4683.59854829
1471392000000,11.10533947,11.15525888,10.33,10.81137994,22295.6518889
1471478400000,10.78541524,10.99386885,10.66000183,10.69000266,8400.80686195
1471564800000,10.75373862,10.81483801,10.46708989,10.76998856,6726.04528291
1471651200000,10.76999999,11.34770835,10.66745502,11.2680535,12098.69276232
1471737600000,11.229001,11.256,11.0,11.18,2480.63946397
1471824000000,11.18,11.397,11.04737057,11.139999,8795.07244324
1471910400000,11.139999,11.272,10.90000002,11.07569466,8838.7782389
1471996800000,10.97000352,11.19671259,10.97000352,11.05707199,1949.37034431
1472083200000,11.022901,11.3524596,11.0,11.34999999,5538.74073045
1472169600000,11.30358951,11.45,11.03250018,11.29083474,4889.7566256
1472256000000,11.20126824,11.28099949,11.06000005,11.06000054,2456.14568448
1472342400000,11.149999,11.18456494,10.7,10.90179086,11016.39501763
1472428800000,10.9282254,11.1499,10.70309711,10.98468866,11053.57122328
1472515200000,10.99905001,11.359,10.9400035,11.29999999,7871.60986871
1472601600000,11.3,11.67,11.17592996,11.66999999,12086.4989804
1472688000000,11.66999999,12.65999992,11.50000001,11.98400378,12645.27105822
1472774400000,11.99909748,12.37236,11.0,12.13230783,21865.68435616
1472860800000,12.16123332,12.46999997,11.47770002,11.97053362,17999.92113118
1472947200000,11.97053355,11.97053367,11.6,11.70002206,9415.09060074
1473033600000,11.73217339,11.88,11.61047649,11.85999856,8405.74661515
1473120000000,11.84999797,11.87829521,11.51561117,11.72212333,5263.56160975
1473206400000,11.75000163,11.81,11.57000048,11.62906754,6398.64398531
1473292800000,11.61,11.910479,11.35,11.42379126,13775.20023849
1473379200000,11.54999999,11.9,11.47207276,11.77413416,6461.82010625
1473465600000,11.6821351,12.28857379,11.60000111,12.24,6933.4215755
1473552000000,12.24,12.26999998,11.62,11.64300251,8423.94989753
1473638400000,11.65830687,12.0,11.64300267,11.99198516,9590.4200038
1473724800000,11.90510651,12.89887766,11.81500114,11.98000001,32435.21651229
1473811200000,11.98113337,12.13032516,11.87600151,12.04999332,5992.55219152
1473897600000,12.00319278,12.8,11.9,12.06244038,13685.73248766
1473984000000,12.06244038,12.82039998,11.96001182,12.62000002,14683.3613188
1474070400000,12.67002179,12.89,12.48599399,12.74000002,3813.77688942
